Employee_ID,Hire_Date,Age,Gender,Marital_Status,Region,Education_Level,Department,Employment_Type,Shift,Tenure_Years,Monthly_Salary_PHP,Performance_Score,Performance_Rating,Training_Hours_YTD,Absences_YTD,Overtime_Hours_Monthly,Distance_Office_KM,Job_Satisfaction_Score,Work_Life_Balance_Score,Num_Promotions,Prev_Companies,Attrition
EMP01147,2019-11-13,58,Female,Married,NCR,Master,HR,Contractual,Graveyard,14.4,45500,5,Outstanding,47,10,21,10,4.5,3.2,5,5,1
EMP02987,2023-10-28,48,Female,Widowed,Region IV-A,Bachelor,IT,Regular,Graveyard,23.6,68000,5,Outstanding,58,7,13,59,6.2,3.9,8,0,0
EMP02370,2023-02-19,42,Female,Single,Region XI,Master,Operations,Regular,Morning,12.7,48000,3.1,Meets Expectations,34,9,21,290,4.7,,2,3,0
EMP03812,2008-07-05,44,Male,Married,Region VII,Bachelor,IT,Regular,Morning,23.8,65500,4.4,Exceeds Expectations,46,-1,21,242,6.7,6.9,8,0,0
EMP01660,2016-08-03,58,Female,Single,NCR,Bachelor,HR,Regular,Morning,29,45000,3.4,Meets Expectations,40,16,22,13,4.5,6.4,6,0,0
EMP02795,2021-04-28,42,Female,Single,NCR,Bachelor,Operations,Regular,Graveyard,14,37500,4.1,Exceeds Expectations,28,9,30,13,5.5,2.9,4,1,1
EMP03512,2021-09-18,38,Female,Single,Region III,PhD,Customer Service,Regular,Afternoon,15.5,60500,4.5,Exceeds Expectations,42,6,20,27,4.1,4.5,5,1,0
EMP04398,2011-08-04,54,Female,Single,Region VI,Bachelor,Customer Service,Regular,Afternoon,29.4,46000,4.8,Outstanding,56,8,15,164,4.3,2.9,8,1,0
EMP05283,2009-01-29,58,Female,Married,Region XI,Bachelor,Operations,Regular,Night,22.4,40500,5,Outstanding,38,6,26,305,3,6.3,7,0,0
EMP02148,2014-09-11,34,Female,Widowed,NCR,Bachelor,IT,Contractual,Night,6.5,,3.1,Meets Expectations,34,12,20,10,6.3,5.7,1,1,1
EMP04273,2016-06-07,31,Male,Married,Region IV-A,Vocational,IT,Contractual,Night,6.3,,1.4,Needs Improvement,19,17,11,28,1.4,6.6,0,2,1
EMP01609,2023-06-04,33,Female,Single,Region VII,Bachelor,Finance,Contractual,Night,7.1,44500,3.5,Meets Expectations,22,14,19,258,5.3,4,1,0,1
EMP04583,2017-03-25,44,Female,Married,CAR,Vocational,Sales,Regular,Night,13,30000,4.3,Exceeds Expectations,54,7,21,286,6.5,3.3,3,6,1
EMP02931,2017-11-18,55,Male,Single,Region XI,Bachelor,Human Resources,Contractual,Night,13.5,33500,2.6,Meets Expectations,23,12,26,500,3.8,3.6,2,1,0
EMP01198,2010-11-17,35,Male,Married,NCR,Master,Customer Service,Project-based,Morning,4.9,38000,3.8,Exceeds Expectations,42,8,24,13,4.8,5.5,2,1,1
EMP03932,2020-07-14,47,Female,Single,NCR,Master,IT,Regular,Morning,22.2,69500,5,Outstanding,45,7,4,8,5,6.2,7,2,0
EMP03328,2023-05-13,36,Female,Single,Region XI,Vocational,operations,Regular,Afternoon,10.2,28500,4.5,Exceeds Expectations,57,8,26,500,3.5,5.6,4,1,0
EMP05390,2013-11-27,29,Female,Separated,Region I,Bachelor,Operations,Regular,Graveyard,5.5,28000,3,Meets Expectations,33,11,36,233,4.4,4.3,1,3,0
EMP01767,2008-07-29,33,Male,Single,NCR,Bachelor,Marketing,Contractual,Graveyard,6.4,38500,4,Exceeds Expectations,28,14,10,5,4.3,3.7,1,1,1
EMP05497,2023-06-27,58,Female,Single,NCR,Master,Finance,Project-based,Morning,16.7,69500,2.8,Meets Expectations,40,9,30,8,2.7,4.3,3,1,1
EMP05219,2014-10-08,54,Female,Married,NCR,Bachelor,IT,Contractual,Graveyard,13.6,53500,4,Exceeds Expectations,40,10,22,6,6,1.5,3,0,0
EMP04256,2014-09-27,58,Female,Separated,NCR,Bachelor,Operations,Regular,Graveyard,25.7,46000,5,Outstanding,34,5,26,6,6.1,1.5,8,0,0
EMP01203,2013-12-11,43,Female,Separated,Region IV-A,Bachelor,Operations,Regular,Afternoon,14.7,40500,3.1,Meets Expectations,43,11,32,57,4.1,3.2,3,1,0
EMP04511,2011-10-02,39,Male,Single,Region III,Bachelor,Sales,Regular,Morning,10.4,,3.6,Exceeds Expectations,44,11,9,49,5.4,6,2,1,1
EMP02734,2011-10-09,41,Male,Widowed,Region XI,Bachelor,Sales,Contractual,Graveyard,6.3,32000,3.8,Exceeds Expectations,38,10,14,498,3.6,7.9,2,0,1
EMP03778,2023-09-16,53,Female,Married,Region XI,Master,Ops,Regular,Afternoon,20.2,45500,3.3,Meets Expectations,57,9,8,228,2.7,5.3,4,1,0
EMP02708,2022-05-11,58,Female,Married,NCR,PhD,Operations,Project-based,Afternoon,12.2,65000,3.3,Meets Expectations,38,9,24,9,5.5,5,3,1,1
EMP04475,2016-08-09,28,Female,Single,Region III,Bachelor,Customer Service,Project-based,Afternoon,2.5,,4.7,Outstanding,46,9,24,,4.4,4.1,0,3,0
EMP01855,2022-06-27,44,Male,Married,Region III,Bachelor,Operations,Regular,Graveyard,17,45000,4.7,Outstanding,47,10,29,36,,4,5,1,1
EMP05738,2015-06-17,46,Male,Single,Region III,Master,Sales,Contractual,Afternoon,7.4,40500,3.6,Exceeds Expectations,25,12,16,61,6.4,4.9,2,1,0
EMP05098,2014-03-02,58,Male,Married,Region IV-A,PhD,Operations,Contractual,Graveyard,11.3,69000,1.2,Needs Improvement,30,16,38,41,2.7,2.3,1,0,1
EMP03161,2016-03-19,45,Female,Married,Region III,Bachelor,IT,Regular,Afternoon,20.3,67500,2.7,Meets Expectations,35,13,7,34,4.2,5,3,0,0
EMP01699,2023-01-01,51,Female,Single,Region IV-A,Bachelor,Operations,Contractual,Graveyard,8.9,30500,3.6,Exceeds Expectations,42,8,29,40,4.9,1.4,2,3,1
EMP05973,2015-01-18,58,Female,Single,NCR,Vocational,Finance,Regular,Graveyard,30,62000,3.1,Meets Expectations,29,10,20,8,5.6,5.1,6,0,0
EMP04000,2015-11-25,58,Male,Single,NCR,High School,Customer Service,Contractual,Morning,15.6,37500,3.3,Meets Expectations,42,10,26,6,2.5,5.5,3,2,0
EMP04697,2017-06-21,44,Female,Married,Region IV-A,Master,Compliance,Contractual,Night,8.9,64000,1.4,Needs Improvement,20,17,12,22,4.5,3.6,0,1,1
EMP02637,2009-11-26,48,Female,Married,Region IV-A,Bachelor,Sales,Contractual,Morning,7.1,34000,5,Outstanding,53,5,4,23,5.7,7.2,2,6,0
EMP04458,2023-01-27,57,Male,Separated,NCR,Vocational,IT,Contractual,Night,17.4,55000,2.9,Meets Expectations,31,13,11,6,5,5.2,3,0,1
EMP04582,2011-01-15,43,Female,Married,NCR,Vocational,Customer Service,Contractual,Graveyard,8.3,29500,3.2,Meets Expectations,,9,23,13,2.6,4.3,1,0,1
EMP02292,2014-08-15,35,Male,Separated,NCR,Bachelor,Operations,Regular,Afternoon,10.2,32000,5,Outstanding,48,6,40,11,6.6,4.6,3,1,0
EMP05660,2019-02-26,53,Female,Married,Region IV-A,PhD,IT,Regular,Morning,30,96000,,Needs Improvement,26,16,16,62,,4.9,2,4,1
EMP02854,2022-11-19,37,Female,Married,Region IV-A,Master,Customer Service,Project-based,Afternoon,8.4,,3,Meets Expectations,29,12,6,60,3.7,6.7,1,1,1
EMP04764,2022-06-29,58,Female,Married,Region VII,PhD,Sales,Regular,Morning,22.9,69000,3.1,Meets Expectations,39,9,8,306,4.6,5.8,5,0,0
EMP04305,2009-08-28,58,Male,Married,Region XI,Bachelor,Operations,Regular,Night,23.2,36000,3.3,Meets Expectations,54,12,25,,5.8,4.5,5,0,0
EMP05938,2016-08-25,36,Female,Separated,CAR,Master,HR,Contractual,Graveyard,7.9,43500,3.2,Meets Expectations,47,14,17,289,4.8,4.3,1,1,1
EMP04744,2014-03-18,57,Male,Married,CAR,Bachelor,Operations,Project-based,Morning,9.8,32000,5,Outstanding,51,9,25,247,3.5,4.8,4,2,1
EMP04446,2010-07-24,36,Female,Married,Region III,Master,IT,Regular,Night,15.2,,4.6,Outstanding,41,6,32,29,7.8,6.2,4,4,0
EMP02999,2019-11-02,48,Male,Single,NCR,Master,Operations,Contractual,Night,8.5,44500,5,Outstanding,60,5,24,,7.3,6.1,3,3,1
EMP01664,2012-10-18,58,Female,Separated,NCR,Bachelor,Operations,Regular,Afternoon,22.6,44000,4.1,Exceeds Expectations,41,12,18,14,6.1,4.8,6,2,0
EMP05780,2010-11-22,47,Female,Separated,NCR,Master,Operations,Contractual,Afternoon,9.4,47500,3.6,Exceeds Expectations,29,12,37,11,3.5,5.4,2,2,0
EMP04749,2021-06-24,49,Male,Single,NCR,Bachelor,Sales,Regular,Graveyard,17.9,41500,4.2,Exceeds Expectations,51,9,14,12,4.3,2.1,5,1,0
EMP05414,2020-11-04,58,Male,Separated,Region VII,Vocational,IT,Regular,Afternoon,30,61000,3.3,Meets Expectations,35,9,7,174,3.3,7.5,6,1,0
EMP05745,2018-02-20,49,Male,Married,Region XI,Vocational,Operations,Project-based,Night,7.3,30000,3.5,Exceeds Expectations,38,17,38,234,5.4,4.4,1,2,1
EMP01710,2020-08-28,55,Female,Single,NCR,Vocational,IT,Regular,Graveyard,30,58500,3.4,Meets Expectations,34,9,19,11,6.7,3.7,7,0,0
EMP02283,2018-11-02,42,Female,Single,Region III,Master,HR,Contractual,Night,8.6,42000,1,Needs Improvement,17,15,18,71,2.4,3.8,0,5,1
EMP03676,2013-07-25,49,Female,Married,NCR,Master,Sales,Regular,Afternoon,18.7,50000,1,Needs Improvement,30,17,10,4,1,,1,0,1
EMP05030,2023-08-18,48,Female,Separated,Region III,Vocational,Sales,Regular,Graveyard,16.5,31500,2.8,Meets Expectations,40,12,15,33,1.6,3.2,3,4,1
EMP02307,2012-11-29,49,Male,Single,NCR,Master,IT,Regular,Morning,23.3,74500,2.6,Meets Expectations,35,10,12,6,6.4,3.1,4,0,0
EMP03238,2018-06-25,44,Female,Single,Region III,Master,Operations,Regular,Graveyard,18,48000,3.8,Exceeds Expectations,54,10,11,43,,4,5,0,0
EMP04303,2017-06-28,58,Female,Single,NCR,Bachelor,HR,Regular,Afternoon,30,48500,2.9,Meets Expectations,25,11,23,8,2.9,6.4,6,1,0
EMP03039,2020-03-15,38,Female,Single,NCR,Bachelor,Operations,Project-based,Afternoon,4.6,42500,1.1,Needs Improvement,23,15,14,5,3.5,7,0,1,1
EMP02530,2023-09-27,40,Female,Single,Region III,Bachelor,HR,Project-based,Night,8,30500,2.8,Meets Expectations,46,10,17,36,6.8,,1,2,1
EMP02664,2018-11-30,35,Female,Married,Region IV-A,Master,Finance,Contractual,Night,8.4,59500,4.1,Exceeds Expectations,50,7,29,42,4.9,5.9,2,1,1
EMP05960,2021-09-17,29,Male,Married,Region IV-A,Bachelor,Marketing,Regular,Night,8,41500,3.9,Exceeds Expectations,47,8,14,24,3.9,4.6,2,2,0
EMP05979,2020-09-02,58,Female,Single,NCR,Bachelor,Operations,Regular,Afternoon,23.6,45000,4.6,Outstanding,41,7,28,8,5.1,5,7,1,0
EMP04628,2012-11-19,42,Female,Single,Region VII,High School,Customer Service,Regular,Graveyard,17.8,35500,3,Meets Expectations,39,10,24,304,2,3.4,4,1,1
EMP05892,2020-11-16,26,Male,Single,Region IV-A,Bachelor,Operations,Regular,Night,6.3,28000,1,Needs Improvement,25,150,34,31,1.8,5.3,0,1,1
EMP03694,2022-12-23,54,Female,Married,NCR,Master,Finance,Regular,Graveyard,30,82000,5,Outstanding,48,11,21,4,5.9,3.2,8,0,0
EMP04061,2015-12-13,33,Female,Married,NCR,Master,Sales,Regular,Afternoon,8.5,46000,2.7,Meets Expectations,37,10,26,6,3,,1,0,1
EMP02598,2021-10-05,33,Male,Single,Region III,Vocational,Operations,Contractual,Graveyard,5.9,29000,2.8,Meets Expectations,11,10,18,63,3.9,,1,0,1
EMP03730,2018-01-07,54,Female,Single,Region III,Bachelor,Finance,Contractual,Morning,16.3,53000,,Outstanding,37,6,18,64,6.8,4.3,5,3,0
EMP03626,2016-11-26,45,Female,Single,NCR,Bachelor,Compliance,Regular,Afternoon,18.5,53000,5,Outstanding,,6,9,9,7.8,4.6,6,4,0
EMP04158,2023-03-31,41,Male,Married,Region VII,Vocational,Operations,Regular,Afternoon,13.5,21500,3,Meets Expectations,35,23,21,,2.7,6.4,3,1,1
EMP04315,2020-03-11,58,Male,Single,Region VII,Bachelor,Operations,Project-based,Morning,9.2,31000,1,Needs Improvement,28,20,22,107,1,4.3,0,0,1
EMP02723,2013-06-16,39,Female,Single,NCR,Bachelor,Sales,Contractual,Morning,4.8,28000,4.1,Exceeds Expectations,73,12,18,12,1.2,7,1,2,1
EMP02060,2015-06-23,58,Female,Married,Region III,Bachelor,IT,Regular,Afternoon,30,69000,5,Outstanding,53,6,0,31,7.9,4.9,8,1,0
EMP05637,2015-07-17,58,Female,Single,NCR,Bachelor,Sales,Regular,Morning,19.9,44500,,Meets Expectations,37,12,25,5,4.5,4.9,4,2,1
EMP04243,2014-10-31,26,Male,Single,Region III,Vocational,HR,Regular,Afternoon,4.4,26500,3.3,Meets Expectations,48,22,31,48,2.7,3.7,1,2,1
EMP02679,2014-06-29,39,Female,Single,Region VII,Bachelor,Operations,Regular,Night,15,38500,2.7,Meets Expectations,39,13,24,282,1.7,4.6,3,4,1
EMP02758,2019-01-30,57,Female,Single,Region VII,Master,Finance,Project-based,Night,16.3,68000,3.8,Exceeds Expectations,31,8,25,177,7.2,5.8,4,1,1
EMP05192,2019-10-22,38,Male,Separated,Region III,High School,Customer Service,Project-based,Night,5.8,19000,3.1,Meets Expectations,45,9,19,67,1.6,5.8,1,0,1
EMP01564,2021-01-03,30,Male,Married,NCR,Bachelor,Operations,Regular,Night,8.6,37000,4.6,Outstanding,60,7,22,9,7.4,5.5,2,2,0
EMP03791,2017-06-05,53,Female,Single,Region IV-A,Bachelor,IT,Project-based,Night,14.3,49500,3.6,Exceeds Expectations,52,15,14,31,4.5,6.7,3,1,1
EMP01864,2023-07-08,58,Female,Single,NCR,Bachelor,Finance,Regular,Graveyard,30,63500,3.8,Exceeds Expectations,,9,4,14,5.8,5.6,7,3,0
EMP02485,2021-04-25,29,Male,Married,Region IV-A,Vocational,Sales,Regular,Graveyard,5.8,19000,3.9,Exceeds Expectations,56,10,13,45,6.2,2.7,1,1,1
EMP01207,2012-10-01,49,Female,Married,Region III,Master,Operations,Contractual,Night,9.6,44500,3.6,Exceeds Expectations,57,13,11,58,4.8,5.2,2,4,1
EMP05489,2021-11-12,55,Male,Single,Region IV-A,Vocational,Marketing,Regular,Morning,27.4,55000,3.9,Exceeds Expectations,36,8,0,25,1.8,5.5,7,3,0
EMP01871,2020-05-31,45,Male,Married,NCR,High School,Sales,Regular,Night,13.3,30500,4.5,Outstanding,42,9,17,8,,6,4,0,1
EMP05494,2008-11-13,26,Male,Single,NCR,High School,Marketing,Regular,Morning,6.2,30000,4.2,Exceeds Expectations,48,7,1,12,2.2,6.8,1,1,1
EMP01503,2021-01-08,37,Male,Single,Region I,Bachelor,Sales,Regular,Morning,10.1,34500,5,Outstanding,50,5,8,230,5.2,4.5,3,2,1
EMP02029,2008-11-22,43,Female,Married,Region III,Master,Sales,Regular,Morning,12.9,46500,2.5,Meets Expectations,31,15,12,66,1,3.7,2,1,1
EMP04841,2009-03-26,52,Female,Single,NCR,Vocational,HR,Project-based,Graveyard,10.6,,3.3,Meets Expectations,29,10,14,9,6.6,4.9,2,0,0
EMP03691,2023-07-16,42,Male,Single,Region VII,Bachelor,HR,Regular,Night,19.4,39000,3.9,Exceeds Expectations,34,10,33,183,5.1,3.9,5,1,0
EMP02571,2015-12-06,58,Female,Separated,NCR,Bachelor,HR,Regular,Morning,30,49500,3,Meets Expectations,39,12,8,9,6.4,8.2,6,8,0
EMP03774,2009-08-21,51,Male,Separated,Region XI,Bachelor,Finance,Regular,Afternoon,29.7,66000,3.3,Meets Expectations,48,10,20,296,3.9,3.9,6,3,0
EMP03732,2023-10-14,41,Male,Married,NCR,Bachelor,Finance,Regular,Morning,25.3,61500,2.9,Meets Expectations,47,11,35,4,3.1,,5,1,1
EMP01805,2011-06-07,43,Male,Widowed,Region IV-A,PhD,Sales,Regular,Afternoon,12,59500,3.8,Exceeds Expectations,47,11,4,46,4.5,5.4,3,0,0
EMP04646,2022-01-16,29,Female,Married,Region III,Bachelor,Operations,Regular,Night,5.9,33000,3.7,Exceeds Expectations,21,8,35,57,3.2,3.8,1,1,1
EMP03455,2016-10-24,41,Female,Single,NCR,Bachelor,HR,Regular,Night,17.7,40500,3.7,Exceeds Expectations,34,11,15,8,3.8,5.6,4,3,1
EMP05599,2021-06-25,46,Male,Single,Region VII,Bachelor,Sales,Contractual,Afternoon,6.9,33000,3.7,Exceeds Expectations,46,11,4,311,2.9,,1,3,1
EMP04105,2009-09-01,58,Female,Married,NCR,Bachelor,Sales,Regular,Afternoon,20.1,40500,1.4,Needs Improvement,25,13,14,9,4.2,7.3,2,2,0
EMP05876,2017-03-10,36,Male,Single,Region VI,Bachelor,IT,Regular,Afternoon,13.1,54000,5,Outstanding,49,8,6,382,5.5,6,4,2,0
EMP01201,2020-04-30,38,Male,Separated,Region III,Bachelor,IT,Contractual,Morning,8.1,50500,3.6,Exceeds Expectations,44,10,17,78,1.2,5.6,2,2,1
EMP04100,2023-07-12,46,Female,Single,Region III,Bachelor,Finance,Regular,Afternoon,27.6,61500,3.8,Exceeds Expectations,36,12,21,50,5.9,4.7,7,0,0
EMP03279,2015-10-05,34,Female,Single,Region I,Bachelor,IT,Regular,Night,13,54000,4.4,Exceeds Expectations,49,8,9,235,3.4,4.7,4,1,0
EMP04562,2011-02-14,57,Female,Separated,Region VII,Bachelor,Customer Service,Contractual,Graveyard,13.8,31000,3.4,Meets Expectations,46,16,1,153,3.2,2.1,3,3,1
EMP05475,2015-09-17,43,Female,Married,Region III,Bachelor,IT,Regular,Graveyard,30,70500,2.6,Meets Expectations,43,11,8,28,4.7,2.8,5,2,1
EMP05515,2017-12-08,58,Female,Separated,Region IV-A,Bachelor,HR,Contractual,Afternoon,13.8,40000,3.8,Exceeds Expectations,39,8,5,18,5.9,4.3,3,2,0
EMP01392,2022-12-24,46,Female,Separated,NCR,Bachelor,Sales,Contractual,Morning,8,27500,4.8,Outstanding,46,7,19,12,9.1,5.7,2,3,0
EMP02496,2022-06-06,39,Male,Married,Region IV-A,Bachelor,IT,Regular,Night,15.6,58500,2.8,Meets Expectations,35,10,31,20,5,6,3,1,0
EMP03696,2018-06-09,30,Female,Single,NCR,Bachelor,Fiance,Contractual,Graveyard,5.2,43000,3.2,Meets Expectations,34,11,11,,4.3,2.4,1,1,1
EMP03028,2013-05-24,46,Female,Single,NCR,Bachelor,Compliance,Contractual,Afternoon,9.6,42000,1.2,Needs Improvement,24,14,14,14,1.3,4.3,0,0,1
EMP03569,2009-10-09,57,Female,Single,Region III,Bachelor,Marketing,Contractual,Morning,15,45500,4.1,Exceeds Expectations,40,8,18,30,6.2,3.8,4,1,0
EMP01065,2022-10-31,46,Female,Married,Region IV-A,Vocational,Sales,Regular,Graveyard,14.1,24500,1,Needs Improvement,20,19,10,,1,4.9,1,2,1
EMP04885,2010-04-22,38,Female,Married,Region VII,Bachelor,Customer Service,Contractual,Morning,7.1,38000,1.1,Needs Improvement,14,17,20,128,1,2.4,0,2,1
EMP03063,2015-11-26,43,Female,Married,Region III,Bachelor,Marketing,Project-based,Morning,6.9,40000,3.8,Exceeds Expectations,22,12,7,52,3.6,6.4,1,1,0
EMP01493,2022-05-22,58,Female,Single,CAR,Bachelor,SALES,Regular,Morning,21.4,38500,1,Needs Improvement,28,16,17,422,1.9,4.9,2,5,1
EMP01380,2013-06-24,58,Male,Single,NCR,Master,Sales,Regular,Night,20.2,60000,2.7,Meets Expectations,25,13,22,4,2,3.6,4,3,1
EMP05860,2010-05-09,58,Male,Married,Region III,Master,Customer Service,Contractual,Night,14.5,50000,4.3,Exceeds Expectations,57,14,17,28,4.4,4,4,0,1
EMP04994,2014-07-17,30,Female,Separated,NCR,Bachelor,Operations,Regular,Graveyard,6.8,28500,3,Meets Expectations,50,17,41,9,4.3,1,1,0,1
EMP05888,2008-04-14,54,Female,Married,Region III,High School,IT,Contractual,Morning,16.2,49000,1,Needs Improvement,32,13,11,53,,10,1,0,1
EMP02077,2013-08-29,36,Male,Married,Region VII,Bachelor,Sales,Regular,Morning,9.6,38000,3.4,Meets Expectations,44,13,12,329,6,5.7,2,1,0
EMP01879,2018-03-06,39,Female,Separated,Region IV-A,Vocational,Operations,Regular,Graveyard,13,30000,4.4,Exceeds Expectations,66,8,24,34,6.1,3.8,3,3,0
EMP01338,2017-01-20,51,Female,Married,Region VII,Bachelor,IT,Regular,Morning,26.1,59500,4.1,Exceeds Expectations,35,8,11,282,3.9,4.3,7,1,1
EMP02017,2018-07-06,58,Male,Single,Region IV-A,Bachelor,Operations,Project-based,Night,10.3,34000,4.6,Outstanding,40,7,37,35,,5.1,3,0,1
EMP02276,2017-07-07,49,Female,Widowed,Region III,Bachelor,Operations,Regular,Morning,20.8,,5,Outstanding,51,10,21,26,6.6,5.3,7,0,0
EMP04799,2014-06-04,58,Male,Single,NCR,Master,Operations,Contractual,Night,11.2,46500,4.1,Exceeds Expectations,40,8,19,5,5.5,4,3,1,1
EMP05552,2014-02-22,40,Female,Widowed,Region IV-A,Vocational,Operations,Regular,Night,11.9,30000,3.8,Exceeds Expectations,42,8,25,44,4.5,4.2,3,0,1
EMP04343,2012-12-23,58,Male,Single,Region III,Bachelor,I.T.,Contractual,Graveyard,16.7,56000,4.2,Exceeds Expectations,57,8,25,52,6.8,3.3,4,0,0
EMP05912,2016-01-29,55,Female,Married,NCR,Bachelor,HR,Regular,Morning,28.8,50500,3.3,Meets Expectations,34,9,8,9,5.3,4.6,7,2,0
EMP01996,2022-01-07,39,Female,Married,Region III,Bachelor,Operations,Regular,Morning,14.5,38500,2.7,Meets Expectations,32,10,22,55,4.8,3,2,1,1
EMP02982,2008-11-09,58,Female,Single,NCR,High School,Marketing,Regular,Afternoon,28.2,49500,5,Outstanding,75,5,10,10,5.6,5.6,8,2,0
EMP05298,2023-05-31,45,Female,Married,NCR,High School,Operations,Regular,Afternoon,18.4,32500,3.9,Exceeds Expectations,45,12,28,8,5.6,4.4,5,1,0
EMP01162,2018-03-05,58,Male,Married,Region IV-A,Bachelor,IT,Regular,Graveyard,30,66000,3.8,Exceeds Expectations,49,8,4,32,5.1,6.8,7,2,0
EMP05799,2015-09-08,39,Male,Separated,Region IV-A,Bachelor,Operations,Contractual,Night,5.6,32500,3.6,Exceeds Expectations,37,11,44,62,6,,1,2,1
EMP02501,2017-07-24,58,Male,Single,Region III,Bachelor,Finance,Regular,Afternoon,30,67000,3.9,Exceeds Expectations,38,10,19,73,3.4,5.2,8,0,0
EMP04844,2022-10-04,58,Female,Separated,Region XI,Vocational,Sales,Regular,Night,21.4,37000,2.7,Meets Expectations,21,11,18,500,4.4,3.4,4,0,0
EMP03614,2022-06-27,39,Male,Single,Region VII,Bachelor,Marketing,Regular,Morning,15.8,48000,1,Needs Improvement,28,14,16,203,2.5,4.5,1,0,1
EMP04462,2013-05-08,55,Female,Married,Region III,Vocational,Operations,Contractual,Morning,11.4,34500,3.3,Meets Expectations,26,11,25,30,,3.9,3,1,0
EMP02022,2014-02-08,37,Female,Single,Region IV-A,High School,Sales,Contractual,Night,5.6,17000,3.4,Meets Expectations,26,8,14,36,7.2,4.9,1,0,1
EMP04074,2009-10-22,42,Female,Single,Region III,Bachelor,Sales,Contractual,Night,6.5,35500,1,Needs Improvement,6,15,21,68,2.6,2.4,0,1,1
EMP04944,2020-04-04,44,Female,Single,Region IV-A,Vocational,Sales,Project-based,Morning,5.1,27500,4.6,Outstanding,45,6,21,19,7.3,6.1,1,2,1
EMP02586,2013-01-11,58,Male,Single,NCR,Bachelor,Operations,Contractual,Morning,13.6,36000,1.1,Needs Improvement,18,13,31,13,1.3,5.8,1,0,1
EMP02956,2018-01-28,44,Male,Single,Region XI,Master,Customer Service,Regular,Morning,20,56000,3.9,Exceeds Expectations,47,9,28,500,1.8,6.6,5,1,1
EMP04153,2015-12-24,48,Male,Single,NCR,High School,IT,Regular,Afternoon,27.7,56000,1,Needs Improvement,13,14,6,9,2.6,5.3,1,1,1
EMP01035,2017-06-24,37,Male,Widowed,Region VII,Bachelor,Compliance,Contractual,Morning,12,50000,3.8,Exceeds Expectations,43,8,15,227,4.8,7.8,3,1,1
EMP05015,2017-02-12,58,Male,Married,Region IV-A,Bachelor,IT,Regular,Graveyard,30,66500,1.2,Needs Improvement,12,15,23,57,1,6.4,2,2,0
EMP01776,2023-06-28,52,Male,Married,NCR,High School,Operations,Contractual,Graveyard,11,26500,2.6,Meets Expectations,34,11,31,5,3.9,2.6,2,3,0
EMP03557,2014-06-15,44,Male,Married,Region VII,Bachelor,Finance,Regular,Morning,26.1,65500,2.6,Meets Expectations,16,10,27,323,6.9,3.5,4,4,1
EMP02479,2010-07-20,33,Female,Single,Region III,Bachelor,Marketing,Regular,Morning,11,39500,5,Outstanding,22,5,22,67,5.2,4.5,4,1,0
EMP02364,2013-11-17,58,Female,Married,Region III,Bachelor,IT,Regular,Morning,30,64000,3.5,Meets Expectations,40,8,21,54,3,7.7,7,2,0
EMP03613,2014-05-27,40,Female,Single,Region III,Bachelor,Operations,Contractual,Night,6.5,29500,4.5,Outstanding,41,13,12,25,5.2,5.8,2,0,1
EMP03825,2014-03-08,40,Female,Married,Region IV-A,Master,Sales,Regular,Morning,11.2,42500,1.5,Needs Improvement,23,14,22,58,2.7,1.1,1,2,1
EMP03042,2020-06-05,34,Male,Married,NCR,Bachelor,HR,Regular,Night,10.2,30500,4.6,Outstanding,46,16,12,7,4.5,,3,0,1
EMP01242,2013-05-03,30,Female,Single,Region VI,Vocational,Compliance,Regular,Night,8.1,42500,3,Meets Expectations,30,12,18,290,4.6,3.3,1,2,1
EMP03062,2008-12-29,58,Female,Married,Region VII,Master,Finance,Contractual,Afternoon,18.5,70000,3.9,Exceeds Expectations,24,7,13,132,2,6.1,5,2,0
EMP03364,2016-08-12,38,Female,Single,NCR,High School,Finance,Regular,Night,20.8,48500,1,Needs Improvement,23,13,19,8,1,6,1,0,0
EMP01601,2012-05-11,46,Male,Married,NCR,Vocational,Operations,Regular,Graveyard,18.8,35500,1.2,Needs Improvement,21,13,25,9,3.2,2.4,1,1,1
EMP03436,2019-06-02,34,Female,Single,NCR,Master,Sales,Regular,Graveyard,10,38500,3.6,Exceeds Expectations,40,11,25,14,5.8,4,2,0,1
EMP03889,2017-02-26,44,Male,Married,NCR,Master,Marketing,Contractual,Night,9.2,57500,,Meets Expectations,26,13,6,9,4.3,3.9,2,2,1
